PlayerID,Occupation,Name,MatchedSocCode,MatchedSocCore,MatchedSocTitle
620,part-time teacher,Jim Vercolen,MiscTeacher,Teacher,Teacher
8549,script reader,Tory Metzger,False,,
8548,public librarian,Stacie Larson,False,,
8019,camp counselor and law student,John Matthews,False,,
8018,administrative assistant,Matt Bibb,False,,
8017,bookstore manager,Jennifer Hughs,False,,
627,industrial training director,Bob Devlin,False,,
8015,assistant principal,Craig Chern,False,,
8014,opera singer and voice teacher,Martha Warren,MiscTeacher,Teacher,Teacher
8013,graduate student of library science,Amanda Burton,GradStu,Graduate student,Graduate student
8012,history professor,Stephanie Jass,False,,
8011,attorney,Clint Stiffler,23-1011,Lawyers,Attorney
626,advertising copywriter,Claudia Wolfe,27-3043,Writers and Authors,Advertising Copywriter
7456,lawyer,Andrew Bach,23-1011,Lawyers,Lawyer
4592,film student,Chad Belyeu,False,,
7454,university development writer,Maggie Diamond,False,,
7455,educator,Edgar Mihelic,False,,
7452,graduate student of meteorology,Tim Wagner,GradStu,Graduate student,Graduate student
625,law firm purchasing agent,René Garcia,False,,
7450,attorney,Susan Gliner,23-1011,Lawyers,Attorney
2036,consultant,Amy Rosier,False,,
624,consultant,Brian Weikle,False,,
4590,solar energy lobbyist and grad student,Noah Kaye,False,,
7458,graduate student in mathematics education,Ryan Fox,GradStu,Graduate student,Graduate student
7459,geographic information systems analyst,Amy George,False,,
4591,homemaker and former attorney,Susan Forman,False,,
2745,law librarian,Bruce Naegeli,25-4021,Librarians,Law Librarian
4849,pilot,Eddie Gillan,False,,
4594,homemaker and freelance editor,Christa Franklin Ishino,False,,
4595,law student,Emily Ullman,False,,
2749,part-time newsstand clerk,Lionel Goldbart,False,,
4845,assistant district attorney,Kitty Estopinal,False,,
4598,schoolteacher,Buffy Thoms,MiscTeacher,Teacher,Teacher
8291,meterologist and graduate student,Ryan Truchelut,GradStu,Graduate student,Graduate student
4599,financial manager,Michael Guard,False,,
4734,university administrator and event planner,Jake Marini,False,,
8290,managing editor,Anne Ellis,False,,
4735,U.S. Air Force pilot,Tim Bobinski,False,,
8293,office supply sales assistant,Rebecca Rider,False,,
8292,court officer lieutenant,Tom Carroll,False,,
2039,attorney,Ben Martin,23-1011,Lawyers,Attorney
8295,graduate student,Cindy Cullen,GradStu,Graduate student,Graduate student
2038,immigration counselor,Tanya Knight,False,,
4738,freelance editor and graphic designer,Mandy Loy,False,,
8294,Congressional attorney,Brian Daner,False,,
4739,Ph.D. student in French studies,Chris Flood,False,,
8297,independent filmmaker,Michael Carvaines,False,,
1987,interactive project manager,Tricia Barreiro,False,,
8296,advertising executive,Jim Weinstein,11-2011,Advertising and Promotions Managers,Advertising Executive
393,executive secretary,Ann Taliaferro Curtaz,False,,
392,research attorney,Rick Blumenfeld,False,,
391,school librarian,Ron Jin,25-4021,Librarians,School Librarian
390,attorney,Michael Dupée,23-1011,Lawyers,Attorney
397,civil servant,Barbara-Anne Eddy,False,,
396,plumbing contractor,Lindsay Peet,False,,
395,customer service representative,Christian De Jong,False,,
394,college instructor,Michael Rooney,False,,
399,retired Air Force officer,John Kelly,False,,
398,writer,Ryan Holznagel,False,,
2309,professor,Jeff Kohlberg,False,,
2308,editor,Julie Dock,False,,
4729,software developer,Robin Woods,False,,
4728,freelance magazine writer,Gretchen Wahl,False,,
2301,software quality analyst,Bob Bearse,False,,
2300,composer and graduate student,Jonathan Santore,GradStu,Graduate student,Graduate student
2303,graphic designer,Peter Gay,27-1024,Graphic Designers,Graphic Designer
2302,political science student,Matt Giers,False,,
2305,computer consultant,Mark Wasley,False,,
2304,director of banquets,Steven McKenna,False,,
2307,programmer analyst,Fred Andrus,15-1121,Computer Systems Analysts,Programmer Analyst
2306,public relations consultant,Maggie Walker,False,,
5847,homemaker,Jennifer Pasche,False,,
5846,student,Ayesha Black,False,,
5845,production assistant,Andrew Woolsey,False,,
5844,journalist,James Pethokoukis,False,,
5843,software engineer,Amanda Waterman,False,,
5842,attorney,Todd Hellman,23-1011,Lawyers,Attorney
5841,architect,Richard Wiggs,False,,
5840,medical editor,Sarah Smee,False,,
5849,associate professor,Laura Dickinson,False,,
5848,account manager,Thom Morrissey,False,,
3748,government representative,Anthony DiMarco,False,,
3749,systems developer,Nicole Stouder,False,,
3746,lawyer,Lenore Garon,23-1011,Lawyers,Lawyer
3747,communications director,Beth White,False,,
3744,retail manager,Sharon O'Quinn,False,,
3745,marriage educator,Jamil Muhammad,False,,
3742,business manager,Bill Wilson,False,,
3743,legal technology manager,Carol Gerber,False,,
3740,librarian,Rebecca Fisher,False,,
3741,high school teacher,Ken Boulton,MiscTeacher,Teacher,Teacher
4620,software engineer,Eugene Hung,False,,
4621,historic preservationist,Andrew Sprouse,False,,
4622,law student,Arianna Kelly,False,,
4623,culinary student,Brandon Jones,False,,
4624,science teacher,Stephen Fineman,MiscTeacher,Teacher,Teacher
4625,sales associate,Chris Dixon,False,,
4626,public affairs specialist,Jennah Durant,False,,
4627,Sunday school director,Lisa Fritsche,False,,
4628,student,Dave Hampton,False,,
4629,upper-school history teacher,Laura Bowen,MiscTeacher,Teacher,Teacher
179,bartender,Paul Boyer,35-3011,Bartenders,Bartender
178,index editor,Pat Healy,27-3041,Editors,Index Editor
177,system manager,Stephen McNamara,False,,
176,pollution control board member,Kathleen Hennessey,False,,
175,recent law school graduate,Catherine Ewen,False,,
174,visual merchandiser,Bill Unterborn,27-1026,Merchandise Displayers and Window Trimmers,Visual Merchandiser
173,data coordinator,Eric Swanson,False,,
172,sixth grade teacher,Cathy Shambaugh,MiscTeacher,Teacher,Teacher
171,lawyer,"Zeke Sevilla, Jr.",23-1011,Lawyers,Lawyer
170,attorney,Keith Walker,23-1011,Lawyers,Attorney
7218,sophomore,Lindsey Thiesfeld,False,,
7219,junior,Idrees Kahloon,False,,
7210,junior,Kate Wadman,False,,
7211,senior,Christian Ie,False,,
7212,sophomore,Kailyn LaPorte,False,,
7213,junior,Steven Ho,False,,
7214,sophomore,Raphie Cantor,False,,
7215,junior,Andrew Van Duyn,False,,
7216,junior,Raya Elias-Pushett,False,,
7217,junior,Nikhil Desai,False,,
6217,actor,Ashton Kutcher,False,,
6216,actress,Julie Bowen,27-2011,Actors,Actress
6215,comedian and actor,Hal Sparks,False,,
6214,host and actress,Paige Davis,False,,
6213,musician,Henok Kebede,27-2042,Musicians and Singers,Musician
6212,editorial assistant,Clare O'Keeffe,43-9081,Proofreaders and Copy Markers,Editorial Assistant
6211,gift card production designer,Alyssa McRae,False,,
6210,actor,John Hashop,False,,
6219,"actor, comedian and singer",Wayne Brady,False,,
6218,actress,Vivica A. Fox,27-2011,Actors,Actress
6819,operations engineer,Buddy Wright,False,,
6818,art history graduate student,Alexandra Helprin,GradStu,Graduate student,Graduate student
6811,enologist,Randall Johnson,19-1012,Food Scientists and Technologists,Enologist
6810,software consultant,Kevin Porter,False,,
6813,office manager,Brett Garner,False,,
6812,content coordinator,Gabe Hernandez,False,,
6815,freelance story analyst,Francis Hambidge,False,,
6814,pre-med student,Megan Kardine,False,,
6817,stamp dealer,Marvin Shinkman,False,,
6816,student,Robert Wargo,False,,
1115,medical communications consultant,Thaddeus Grimes-Gruczka,False,,
8913,academic director for a test preparation company,Bob Verini,False,,
8848,merchandising manager,Lee May,False,,
8849,attorney,Ilissa Gold,23-1011,Lawyers,Attorney
8840,academic tutor and performer,Rachel Samberg,False,,
8841,project coordinator,Sarah Olson,False,,
8842,documentary-film editor,Mary Manhardt,False,,
8843,teacher and author,Eric Brach,MiscTeacher,Teacher,Teacher
8844,antiquarian bookseller,Andrew Nelson,False,,
8845,workforce development manager,Carolyn Gawlik,False,,
8846,vice president of production,Julia Dye,False,,
8847,postdoctoral fellow and university lecturer,Dinu Nesan,False,,
8915,attorney,Tom Cubbage,23-1011,Lawyers,Attorney
7669,university librarian,Emily Kelly,25-4021,Librarians,University Librarian
7668,business news writer,Bruce Vale,False,,
7661,poker dealer,Kirby Burnett,39-3011,Gaming Dealers,Poker Dealer
7660,writer and trivia hostess,Molly Newman,False,,
7663,attorney,Sean O'Connor,23-1011,Lawyers,Attorney
7662,graduate student in museum studies,Elizabeth Edwards,GradStu,Graduate student,Graduate student
7665,financial analyst,Taylor Cope,False,,
7664,social enterprise lawyer,Christen Lee,False,,
7667,former video store owner,Rhonda Hammons,False,,
7666,soldier and a physician,Brendan Graham,False,,
1768,legal assistant,Maura O'Keefe,23-2011,Paralegals and Legal Assistants,Legal Assistant
1769,electrical engineer,Nemanja Dundjerovic,17-2071,Electrical Engineers,Electrical Engineer
1762,lawyer,Sharon Doodian,23-1011,Lawyers,Lawyer
1763,mathematics teacher,Allen Upchurch,MiscTeacher,Teacher,Teacher
1760,graduate teaching assistant,Piper Huguley,False,,
1761,medical student,Sinan Turnacioglu,False,,
1766,college professor,Patty Leginus,False,,
1767,security officer,Phillip Steele,33-9032,Security Guards,Security Officer
1764,executive assistant,Jessica Ginsburg,43-6011,Executive Secretaries and Executive Administrative Assistants,Executive Assistant
1765,attorney,Mark Sheehan,23-1011,Lawyers,Attorney
1546,teacher,Tawney Pearson,MiscTeacher,Teacher,Teacher
1547,accountant,Brick Barrientos,13-2011,Accountants and Auditors,Accountant
1544,video buyer,David Achar,False,,
1545,housewife,Susan Lee,False,,
1542,attorney,Joanna Stromberg,23-1011,Lawyers,Attorney
1543,travel marketer,Dave Halliday,False,,
1540,law student,Gerard Magliocca,False,,
1541,systems analyst,Linda Desmond,False,,
698,grocery store cashier,Sara Maikowski,False,,
699,industrial sculptor,Leland Kennedy,False,,
1548,attorney,Ken Rosenau,23-1011,Lawyers,Attorney
1549,consultant,Jared Poppel,False,,
8710,writer,Fidelito Cortes,False,,
8711,accountant,Elisabeth Houlik,13-2011,Accountants and Auditors,Accountant
8712,attorney,Rich Hansen,23-1011,Lawyers,Attorney
8713,graduate student in media studies,A. C. Hawley,GradStu,Graduate student,Graduate student
8714,college librarian,Cori Wilhelm,25-4021,Librarians,College Librarian
8715,architect,Damian Henri,False,,
8716,web producer,Jason Idalski,False,,
8717,preschool teacher,Erin Hoesly,MiscTeacher,Teacher,Teacher
8718,anthropologist,Mary Murrell,19-3091,Anthropologists and Archeologists,Anthropologist
8719,restaurant manager,Kathy Johnson,False,,
1982,software engineer,Michael Cryer,False,,
5618,retirement representative,Kari Caven,False,,
5619,appraiser,Charlotte Renshaw,False,,
5612,lab instructor,Erin Haramoto,False,,
5613,recent grad,Durant Gipson,False,,
5610,management analyst,Ty Walker,13-1111,Management Analysts,Management Analyst
5611,U.S. Navy flight officer,Carl Brady,False,,
5616,writer and actor,Jeff Fowler,False,,
5617,Boys & Girls Club director,Joe Ingoglia,False,,
5614,graduate student,Rich Reddick,GradStu,Graduate student,Graduate student
5615,lawyer,Susan Jensen,23-1011,Lawyers,Lawyer
7116,search engine optimization writer,Teresa Lane,False,,
4668,freshman,Melissa Luttmann,False,,
7118,eco-tour guide,Bob Fulmer,False,,
6778,student and volunteer,Conor Collins,False,,
6779,administrative assistant,Karla Ruksys,False,,
6774,high school guidance counselor,Nancy West,False,,
6775,mechanical engineer,Brandon Hathaway,17-2141,Mechanical Engineers,Mechanical Engineer
6776,elementary school science teacher,Emily Bryk,MiscTeacher,Teacher,Teacher
6777,guybrarian,David Hoskins,False,,
6770,graduate student and swim coach,Jessica Trudeau,GradStu,Graduate student,Graduate student
6771,real estate appraiser,Ken Burke,13-2021,Appraisers and Assessors of Real Estate,Real Estate Appraiser
6772,refinery planning manager,Gary Gambino,False,,
6773,mom,Laura Hughes,False,,
4664,stay-at-home mom,Aileen Hawkins,False,,
3580,attorney,Michael Bandiera,23-1011,Lawyers,Attorney
258,senior,Chloé White,False,,
259,senior,Peter Severson,False,,
252,materials scientist,Leszek Pawlowicz,19-2032,Materials Scientists,Materials Scientist
253,writer,Jerome Vered,False,,
250,sophomore,Caitlin Cook,False,,
251,graduate student,Bruce Simmons,GradStu,Graduate student,Graduate student
256,lawyer,Rich Lerner,23-1011,Lawyers,Lawyer
257,junior,Orlando Zambrano,False,,
254,computer operations analyst,Bruce Cox,False,,
255,student and winner of last year's Teen Tournament,Eric Newhouse,False,,
4665,junior,Nick Philip,False,,
3689,junior,Alice Luo,False,,
3688,junior,Dean Malec,False,,
3683,"from Columbus, Ohio...",Sue Wright,False,,
3682,from Alabama...,George Keller,False,,
3681,attorney,Peter Dunne,23-1011,Lawyers,Attorney
3680,construction estimator,Tom Sims,13-1051,Cost Estimators,Construction Estimator
3687,junior,Haritha Sudanagunta,False,,
3686,international trade analyst,Dana Mermelstein,False,,
3685,freelance writer,Barbara James,False,,
3684,project manager,Andrew Garen,False,,
2518,mother of twins,Lindley Henson,False,,
2519,production assistant,Jay Marx,False,,
2514,physics research intern,Robert Gomma,False,,
2515,writer,Lou Bayard,False,,
2516,English teacher,Jennifer Czechowski,MiscTeacher,Teacher,Teacher
2517,advertising manager,Peter Scott,11-2011,Advertising and Promotions Managers,Advertising Manager
2510,program director,Timothy Benston,False,,
2511,structural engineer,Matt Thomas,17-2051,Civil Engineers,Structural Engineer
2512,publishing data manager,Meighan Larbi,False,,
2513,librarian,Mary Plews,False,,
3531,physical therapist,Rod Bain,29-1123,Physical Therapists,Physical Therapist
3530,mortgage loan analyst,Jason Sass,False,,
3533,teacher assistant,Heidi Wakeman,MiscTeacher,Teacher,Teacher
3532,software tester,Nathan Chan,False,,
3535,writer,Vicki Aken,False,,
3534,German teacher,Lisa Kerwin,MiscTeacher,Teacher,Teacher
3537,practice support coordinator,Jonathan Cole,False,,
3536,freelance tutor,Ellen Green,False,,
5054,author and pirate,John Baur,False,,
3538,production coordinator,Christina Kim,False,,
5056,junior at Barton College,Grace Lansangan,False,,
5057,sophomore at MIT,Alex Weathers,False,,
5050,researcher,Dorothy Farrell,False,,
5051,real estate developer,Tom Koch,False,,
5052,graduate student,Darrin Gershman,GradStu,Graduate student,Graduate student
5053,business information analyst,Kathleen Ryan,False,,
1159,"from West Chester, Pennsylvania...",Charlotte Darby,False,,
1158,"from Williamsville, New York...",Jon Er,False,,
1155,attorney,Betty Fernandez,23-1011,Lawyers,Attorney
1154,instructional designer,Robin Carroll,False,,
1157,"from Escondido, California...",Matt Tick,False,,
1156,training specialist,Al Brokos,13-1151,Training and Development Specialists,Training Specialist
1151,"from Montgomery, Texas...",Madison Ball,False,,
1150,"from Derwood, Maryland...",Brady Newell,False,,
1153,actor and copy editor,India Cooper,False,,
1152,history professor at Prairie View A&M University,Babu Srinivasan,False,,
8035,attorney,Deepa Zavatsky,23-1011,Lawyers,Attorney
8034,e-commerce consultant,Susan Petracco,False,,
8037,bakery owner and caterer,Sarah Hayden Williams,False,,
8036,research chemist,Keith Whitener,False,,
8031,volunteer storyteller,Betsy Chisolm,False,,
8030,teacher's aide and tutor,Abby O'Reilly,MiscTeacher,Teacher,Teacher
8033,chemical engineer,Martin Powell,False,,
8032,manufacturing engineer,Tim Callo,17-2112,Industrial Engineers,Manufacturing Engineer
8039,grocery merchandiser,Meredith Bateman,False,,
8038,medical magazine editor,Erik Greb,False,,
8529,college administrator,Justin Culkowski,False,,
8528,sales representative,Sheila Halko,False,,
8523,attorney,Ray Agran,23-1011,Lawyers,Attorney
8522,I.T. consultant,Ben Ingram,False,,
8521,administrative assistant,Jacob Laux,False,,
8520,legislative assistant,Jonathan Fellows,False,,
8527,legislative aide,Dan Weber,False,,
8526,homemaker,Sandra Ferkol,False,,
8525,political analyst,Rick Grimes,False,,
8524,financial analyst,Leif Torkelsen,False,,
8536,orthopedic nurse,Alice Kelly,False,,
4299,account planning manager,Kelly Sherer,False,,
4298,junior at Ithaca College,Peter Breeze,False,,
4295,senior at Brandeis University,Julia Becker,False,,
4294,freshman at Cooper Union,Milo Dochow,False,,
4297,junior at UCLA,Anita Brkic,False,,
4296,sophomore at Albion College,Kurt Medland,False,,
4291,senior at Florida A&M,Natalie Tindall,False,,
4290,sophomore at Eastern Michigan,Michael LaMasse,False,,
4293,sophomore at the University of Illinois,Gina Bronsberg,False,,
4292,senior at Georgetown University,Adam Center,False,,
4749,attorney,Glen Segal,23-1011,Lawyers,Attorney
4748,college student,Kristina Caffrey,False,,
1324,aerospace systems engineer,Leo Jones,False,,
4743,actor and teacher,Will McLaughlin,MiscTeacher,Teacher,Teacher
4742,salesperson,Hillary Wootton,False,,
4741,insurance specialist,Jason Kaczor,False,,
4740,physician,Phil Hornbostel,False,,
4747,homeschool mom,Renée Mathis,False,,
4746,real estate broker,Grant Garrigan,41-9021,Real Estate Brokers,Real Estate Broker
4745,substitute teacher and farmer,Ellen Eden,MiscTeacher,Teacher,Teacher
4744,law student,Trevor Burrus,False,,
5869,senior,Jonathan Gillerman,False,,
5868,senior,Ben Swartz,False,,
5865,senior,Tara Karr,False,,
5864,freshman,Joel Knight,False,,
5867,junior,Shuyu Wang,False,,
5866,junior,Russell Berris,False,,
5861,junior,John Zhang,False,,
5860,senior,Tyler Allard,False,,
5863,senior,Susan Bellenot,False,,
5862,junior,Brittany McCants,False,,
9006,research chemist,Keith Whitener,False,,
8537,graphic designer and computer salesperson,Carlos Hernandez Fisher,False,,
2183,national park ranger,Bill O'Donnell,False,,
2182,mortgage banker,Brian Scheetz,False,,
2181,business analyst,Mittie Boyer,13-1111,Management Analysts,Business Analyst
2180,stay-at-home dad,Luke Fontano,False,,
2187,veterinarian,Sidney Tison,False,,
2186,managing editor,Lisa McAdam,False,,
2185,teacher,Matt Sullivan,MiscTeacher,Teacher,Teacher
2184,user service consultant,Jaclyn Whitehorn,False,,
4606,freshman at the University of Delaware,Erin Milligan,False,,
4607,junior at the University of Illinois,Carl Gilbertsen,False,,
2189,homemaker,Patti Compton,False,,
2188,editor,Cait Murphy,False,,
4602,senior at the University of Texas,Suzanne Rivoire,False,,
4603,freshman at Dartmouth College,Jordan Kovnot,False,,
4600,sophomore at Luther College,Lisa Thimjon,False,,
4601,senior at Wisconsin-Madison,Dave Sabath,False,,
6907,TV director and producer,Dave Streit,False,,
6906,freelance copy editor,Irene Dennis,False,,
6905,eleven-year-old,John Farley,False,,
6904,ten-year-old,Surabhi Iyer,False,,
6903,eleven-year-old,Kyle Ziemnick,False,,
6902,planning and evaluation manager,Aaron Wicks,False,,
151,student,David Camp,False,,
150,professor,Dale Masel,False,,
153,lawyer,Andrew Locke,23-1011,Lawyers,Lawyer
152,engineer,Hugh Price,False,,
155,homemaker,Janine Menhennet,False,,
154,public relations executive,Elaine Lang,False,,
157,fashion editor,Brent Winter,False,,
156,homemaker,Nancy Moeller,False,,
159,journalist,Eric Berman,False,,
158,tutor,Jessica Ayers,25-3099,"Teachers and Instructors, All Other",Tutor
6900,law student,Kristina Glithero,False,,
8134,publicist,Alison Shapiro,27-3031,Public Relations Specialists,Publicist
8135,research assistant,Michele Myers Beuerlein,False,,
8688,radiologist,John Ling,29-1069,"Physicians and Surgeons, All Other",Radiologist
8689,English professor,James Mardock,False,,
6187,eleven-year-old,Sam Daub,False,,
6186,twelve-year-old,Tory Gilliam,False,,
6185,eleven-year-old,Nicole Savin,False,,
6184,ten-year-old,Maxwell Baldi,False,,
6183,ten-year-old,Anissa Chitour,False,,
6182,ten-year-old,Neal Freyman,False,,
6181,eleven-year-old,Elena Botella,False,,
6180,eleven-year-old,Billy Hackenson,False,,
6954,college teacher,Lew Barlow,MiscTeacher,Teacher,Teacher
8133,underwriter,Ashok Poozhikunnel,False,,
6189,children's book author,Tui Sutherland,False,,
6188,prosecutor,Bryan Porter,23-1011,Lawyers,Prosecutor
2727,seller of antique prints and maps,Jane Toczek,False,,
2726,writer and editor,Eileen Oshinsky,False,,
2725,forensic accountant,Bob Peck,False,,
2724,attorney,Yaier Lehrer,23-1011,Lawyers,Attorney
2723,teacher,Donna DiMesa,MiscTeacher,Teacher,Teacher
2722,homemaker,Maureen Girr,False,,
2721,proofreader,Bob Hansen,43-9081,Proofreaders and Copy Markers,Proofreader
2720,former bank manager,Marian Evans Melnick,False,,
2729,twelve-year-old,William Tarpeh,False,,
2728,professor of landscape architecture,Cobra Becerra,False,,
7236,computer programmer,Harley Savage,15-1131,Computer Programmers,Computer Programmer
7237,electrical engineer,Evan Bastian,17-2071,Electrical Engineers,Electrical Engineer
7234,bookkeeper,Dawn Hart,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",Bookkeeper
7235,inventory control manager,Quinn McDonald,False,,
7232,mutual funds analyst,Joe Mastroeni,False,,
7233,mechanical engineer,Mike Nelson,17-2141,Mechanical Engineers,Mechanical Engineer
6955,research associate,Bill Gellert,False,,
7231,high school biology and religion teacher,Meg Khavari,MiscTeacher,Teacher,Teacher
7948,nursing student,Lisa Farricker,False,,
7949,high school librarian,Prudence Plunkett,25-4021,Librarians,High School Librarian
7238,Army ammunition inspector,Tim Maas,False,,
7239,media coordinator,Kevin Dunn,False,,
692,film distribution consultant,Ben Camack,False,,
6239,12-year-old,Rachel Mills,False,,
6238,10-year-old,Zachary Baumgartner,False,,
6235,12-year-old,Scotty Ballard,False,,
6234,11-year-old,Jimmy Miotto,False,,
6237,11-year-old,Jacob Joyner,False,,
6236,11-year-old,Sophia Marianiello,False,,
6231,junior,Brian Johnson,False,,
6230,senior,John Sweeney,False,,
6233,12-year-old,Savannah Morgan,False,,
6232,junior,Brooke Gallagher,False,,
693,college professor,Deborah Kelly,False,,
7815,anchor and reporter,David Faber,False,,
7932,fundraiser,Carol Ann Hilton,False,,
8866,records management consultant,Priscilla Emery,False,,
8867,software-development manager,Jon McGuire,False,,
8864,computer science teacher,Jen Aprahamian,MiscTeacher,Teacher,Teacher
690,network administrator,Brad Rutter,False,,
8862,law clerk,Gudrun Juffer,False,,
8863,public radio host,Geoff Norcross,False,,
8860,attorney,Emily Goodlander,23-1011,Lawyers,Attorney
8861,graduate student of education,Stacy Meyers,GradStu,Graduate student,Graduate student
8868,environmental scientist,Blake Perkins,19-2041,"Environmental Scientists and Specialists, Including Health",Environmental Scientist
8869,musician,David Hall,27-2042,Musicians and Singers,Musician
818,university teacher,Ulf Jensen,MiscTeacher,Teacher,Teacher
819,writer,Ryan Holznagel,False,,
810,newspaper copy editor,Donna Brutkoski,False,,
811,computer programmer,Jan Mertens,15-1131,Computer Programmers,Computer Programmer
812,senior medical officer,Steinar Madsen,False,,
813,assistant lecturer,Elena Kislenkova,False,,
814,creative director,Soren Wedderkopp,False,,
815,translator,Tom Kinne,27-3091,Interpreters and Translators,Translator
816,pharmaceutical dispenser,Mandi Hale,False,,
817,banker,Hasib Yildirim,False,,
7819,"Washington, D.C. anchor",Katty Kay,False,,
1700,secretary,Judy Squires,False,,
1701,head cashier,Lucretia Manning,False,,
5265,home schooling mother of two,Laura Pierce,False,,
1703,musician,John Ward,27-2042,Musicians and Singers,Musician
1704,graduate student,Erynn Masi de Casanova,GradStu,Graduate student,Graduate student
1705,chairman and CEO of an investment firm,David Glickman,False,,
1706,travel consultant,Diane Green,41-3041,Travel Agents,Travel Consultant
1707,digital librarian,Elizabeth Bellas,False,,
